label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41
0,0.000000,0.000000,0.303644,-0.085391,0.561688,-0.313959,0.747006,-0.505136,0.912867,-0.614397,0.384991,-0.877648,0.559832,-1.212853,0.658149,-1.405833,0.745067,-1.580845,0.198310,-0.980139,0.220065,-1.421432,0.228119,-1.668350,0.238229,-1.889001,0.024553,-0.963336,-0.030685,-1.358002,-0.056865,-1.603006,-0.070655,-1.821698,-0.135461,-0.856355,-0.269997,-1.133117,-0.361886,-1.311005,-0.439250,-1.489689
0,0.000000,0.000000,0.305371,-0.073899,0.578578,-0.274194,0.782756,-0.440684,0.959450,-0.541000,0.419207,-0.852033,0.613726,-1.173963,0.726364,-1.360861,0.827489,-1.535727,0.237452,-0.971399,0.292474,-1.415036,0.320149,-1.667990,0.346344,-1.904880,0.064084,-0.970913,0.027155,-1.370725,0.011204,-1.620496,0.005614,-1.854781,-0.098605,-0.877499,-0.223328,-1.163179,-0.310320,-1.346798,-0.383210,-1.536690
0,0.000000,0.000000,0.303033,-0.049094,0.588115,-0.231920,0.805378,-0.389200,0.991283,-0.477141,0.457541,-0.827148,0.669930,-1.132737,0.793581,-1.312890,0.902912,-1.482066,0.283449,-0.958987,0.364944,-1.402509,0.404715,-1.657428,0.438354,-1.893750,0.108749,-0.970826,0.096040,-1.381469,0.091435,-1.639367,0.093845,-1.878754,-0.061326,-0.890225,-0.170941,-1.196031,-0.245588,-1.390681,-0.307167,-1.590550
0,0.000000,0.000000,0.312173,-0.035646,0.604808,-0.204795,0.827466,-0.350118,1.020269,-0.420637,0.491186,-0.804670,0.710083,-1.104800,0.831453,-1.283710,0.937566,-1.453530,0.317099,-0.948392,0.415065,-1.395081,0.465955,-1.654237,0.510992,-1.893540,0.139437,-0.971138,0.131871,-1.388358,0.134466,-1.650575,0.145971,-1.894513,-0.036896,-0.899731,-0.138379,-1.212219,-0.206338,-1.409873,-0.260156,-1.612922
0,0.000000,0.000000,0.315595,-0.020234,0.618366,-0.169996,0.852959,-0.294675,1.052767,-0.344708,0.515191,-0.790666,0.744475,-1.087278,0.877648,-1.258045,0.999223,-1.423482,0.344878,-0.938648,0.456788,-1.380660,0.519559,-1.632592,0.578922,-1.871537,0.167976,-0.966508,0.172725,-1.387338,0.184241,-1.652584,0.207630,-1.899236,-0.010081,-0.901621,-0.100469,-1.225967,-0.164250,-1.434132,-0.210800,-1.647197
0,0.000000,0.000000,0.303011,-0.004673,0.607314,-0.138876,0.845358,-0.248222,1.043457,-0.283332,0.532565,-0.771347,0.773748,-1.053829,0.917901,-1.212205,1.050431,-1.365553,0.369966,-0.929045,0.494894,-1.369258,0.566758,-1.617266,0.635849,-1.854724,0.195382,-0.965385,0.211245,-1.389506,0.227495,-1.654050,0.255645,-1.897635,0.016218,-0.909165,-0.064561,-1.239501,-0.124179,-1.451882,-0.167677,-1.667095
0,0.000000,0.000000,0.297488,0.010109,0.604948,-0.105942,0.847971,-0.200563,1.049600,-0.228113,0.554737,-0.757615,0.801047,-1.035620,0.947155,-1.191100,1.078886,-1.337077,0.391369,-0.920234,0.528751,-1.357358,0.607157,-1.607369,0.681183,-1.846135,0.212651,-0.960888,0.247086,-1.385726,0.273957,-1.654370,0.307995,-1.900566,0.027802,-0.907491,-0.037114,-1.246282,-0.090177,-1.464054,-0.130271,-1.682535
0,0.000000,0.000000,0.302923,0.030786,0.612826,-0.069584,0.856316,-0.144456,1.055428,-0.152140,0.589449,-0.729878,0.842406,-0.997004,0.992719,-1.152444,1.124705,-1.302536,0.430826,-0.902435,0.584053,-1.337249,0.673809,-1.589625,0.754817,-1.832597,0.250411,-0.956238,0.304704,-1.389088,0.347983,-1.662730,0.391953,-1.914018,0.057774,-0.917300,0.002923,-1.270371,-0.042518,-1.495369,-0.076861,-1.720989
0,0.000000,0.000000,0.297728,0.047511,0.611110,-0.030484,0.860190,-0.090922,1.068827,-0.086005,0.623563,-0.700718,0.898997,-0.949076,1.061983,-1.089968,1.208645,-1.227387,0.469756,-0.882796,0.640308,-1.306315,0.738498,-1.549873,0.831544,-1.785058,0.290226,-0.944850,0.358370,-1.376702,0.408474,-1.651670,0.463097,-1.904064,0.097232,-0.914804,0.057063,-1.274513,0.020449,-1.504197,-0.002890,-1.735024
0,0.000000,0.000000,0.296369,0.070080,0.615662,0.011502,0.868902,-0.035331,1.085179,-0.019264,0.659011,-0.666364,0.937153,-0.898515,1.098910,-1.033708,1.241397,-1.158056,0.508298,-0.861181,0.695215,-1.265494,0.799816,-1.505316,0.895731,-1.729630,0.326903,-0.937198,0.415995,-1.351711,0.475792,-1.616461,0.536189,-1.852228,0.127488,-0.920181,0.097253,-1.276937,0.069007,-1.504556,0.053326,-1.727017
0,0.000000,0.000000,0.301282,0.091772,0.629376,0.056409,0.889463,0.034210,1.107156,0.073045,0.699950,-0.622963,0.992350,-0.839099,1.161734,-0.963551,1.312942,-1.078847,0.555551,-0.831483,0.766608,-1.228012,0.884694,-1.461066,0.992049,-1.679373,0.376238,-0.921137,0.486644,-1.337962,0.557150,-1.602444,0.626089,-1.837219,0.176662,-0.916341,0.164440,-1.281613,0.145512,-1.513465,0.138142,-1.738576
0,0.000000,0.000000,0.309746,0.133766,0.657013,0.132441,0.929776,0.150711,1.145464,0.229358,0.755316,-0.555484,1.062995,-0.748048,1.242944,-0.853596,1.406263,-0.947714,0.622350,-0.782739,0.857803,-1.170193,0.997172,-1.402500,1.122085,-1.612713,0.447731,-0.893835,0.589846,-1.306958,0.684975,-1.567728,0.775511,-1.793414,0.247938,-0.914321,0.258660,-1.281546,0.265601,-1.521350,0.286668,-1.751903
0,0.000000,0.000000,0.304920,0.162668,0.659743,0.184196,0.935219,0.218776,1.146029,0.322158,0.794850,-0.501117,1.111522,-0.679353,1.297250,-0.766285,1.459843,-0.834346,0.668910,-0.743343,0.920211,-1.113756,1.064841,-1.326570,1.198957,-1.519978,0.493832,-0.870760,0.657093,-1.269061,0.760941,-1.516263,0.859207,-1.727477,0.287902,-0.910889,0.324786,-1.277997,0.342852,-1.517287,0.374128,-1.746427
0,0.000000,0.000000,0.307027,0.186325,0.664164,0.234294,0.942843,0.284309,1.155438,0.387607,0.827525,-0.445282,1.165261,-0.604397,1.363690,-0.680318,1.542807,-0.745551,0.710318,-0.703881,0.989156,-1.062095,1.149950,-1.260977,1.301487,-1.444786,0.537873,-0.847859,0.736461,-1.241565,0.858595,-1.483094,0.971391,-1.691331,0.330270,-0.905941,0.389866,-1.281671,0.421985,-1.533915,0.467344,-1.773939
0,0.000000,0.000000,0.301658,0.214694,0.667288,0.296642,0.950799,0.376715,1.160953,0.500365,0.861874,-0.382060,1.215610,-0.509017,1.423528,-0.568824,1.611256,-0.626551,0.755172,-0.655527,1.054139,-0.996532,1.226073,-1.191538,1.385735,-1.377356,0.586064,-0.817475,0.802865,-1.200438,0.940432,-1.439455,1.066055,-1.649508,0.377420,-0.895993,0.454730,-1.277921,0.499712,-1.534593,0.556898,-1.781179
0,0.000000,0.000000,0.302037,0.236180,0.659820,0.347380,0.936848,0.441623,1.133762,0.563525,0.887614,-0.324475,1.252850,-0.428261,1.468114,-0.478568,1.664779,-0.527170,0.792075,-0.610423,1.116141,-0.929178,1.303722,-1.113141,1.476786,-1.286630,0.631402,-0.787654,0.871070,-1.150227,1.017752,-1.375387,1.152919,-1.572288,0.427885,-0.882734,0.521021,-1.259896,0.572975,-1.516901,0.637240,-1.757982
0,0.000000,0.000000,0.293206,0.264296,0.650039,0.401433,0.930106,0.507391,1.130748,0.646401,0.904241,-0.273240,1.279608,-0.353207,1.498599,-0.394741,1.698935,-0.435772,0.818806,-0.574071,1.159828,-0.879053,1.357940,-1.055200,1.543243,-1.222133,0.663326,-0.766939,0.921718,-1.122487,1.082196,-1.344883,1.231549,-1.538862,0.459991,-0.875407,0.566144,-1.254044,0.622104,-1.515051,0.689673,-1.760073
0,0.000000,0.000000,0.284194,0.269557,0.638416,0.429449,0.915324,0.555464,1.112587,0.705815,0.911096,-0.245021,1.291695,-0.296658,1.516006,-0.322564,1.720625,-0.357152,0.833033,-0.553223,1.191408,-0.840916,1.398002,-1.011091,1.589374,-1.174605,0.679682,-0.753133,0.950916,-1.101588,1.119056,-1.319451,1.273759,-1.507796,0.474520,-0.869093,0.600099,-1.246637,0.663305,-1.505146,0.734937,-1.741781
0,0.000000,0.000000,0.275755,0.275922,0.614767,0.438536,0.884821,0.561252,1.083980,0.700224,0.914686,-0.232570,1.285990,-0.267396,1.503747,-0.279337,1.703620,-0.301768,0.844624,-0.535359,1.201362,-0.807123,1.407131,-0.964970,1.601957,-1.118576,0.697127,-0.732891,0.967530,-1.069719,1.134604,-1.281646,1.293750,-1.469806,0.494130,-0.849197,0.626125,-1.218081,0.692513,-1.470566,0.769870,-1.704319
0,0.000000,0.000000,0.282217,0.277060,0.625880,0.452260,0.892548,0.591171,1.079561,0.736978,0.925783,-0.213049,1.293904,-0.247535,1.509415,-0.257748,1.702768,-0.276240,0.860327,-0.509742,1.227040,-0.772491,1.440057,-0.924915,1.641618,-1.074252,0.715055,-0.709017,0.998172,-1.045440,1.176371,-1.254788,1.344496,-1.440706,0.512053,-0.829951,0.655239,-1.203954,0.726288,-1.457404,0.806548,-1.692007
0,0.000000,0.000000,0.280615,0.301339,0.625047,0.487292,0.894467,0.634679,1.081930,0.777208,0.937635,-0.173119,1.308938,-0.198458,1.525702,-0.197785,1.723590,-0.205819,0.881097,-0.472936,1.249433,-0.725361,1.462950,-0.869089,1.667759,-1.011773,0.742743,-0.678826,1.031856,-0.999835,1.215433,-1.199033,1.391986,-1.376942,0.542979,-0.810559,0.687817,-1.176381,0.760253,-1.421975,0.843341,-1.647214
0,0.000000,0.000000,0.290846,0.308381,0.644044,0.501343,0.917689,0.650842,1.104952,0.792084,0.946744,-0.148102,1.316668,-0.170539,1.532979,-0.172110,1.733284,-0.179322,0.890846,-0.454306,1.263307,-0.706666,1.479028,-0.850656,1.690558,-0.990842,0.754069,-0.666026,1.043056,-0.989783,1.225640,-1.192385,1.407888,-1.368146,0.556212,-0.803346,0.706609,-1.163444,0.785634,-1.409709,0.877843,-1.633224
0,0.000000,0.000000,0.288327,0.309794,0.638284,0.506136,0.911941,0.657705,1.098125,0.798812,0.953416,-0.130994,1.326680,-0.146762,1.546180,-0.150988,1.748245,-0.159447,0.899456,-0.437011,1.273987,-0.677536,1.490869,-0.815960,1.699569,-0.945651,0.763107,-0.652798,1.055963,-0.964955,1.242024,-1.163032,1.423350,-1.328996,0.565068,-0.795485,0.718821,-1.147149,0.803039,-1.386628,0.898377,-1.598371
0,0.000000,0.000000,0.285348,0.298822,0.634113,0.487709,0.908264,0.635888,1.101121,0.783617,0.950499,-0.147656,1.324419,-0.163015,1.544453,-0.162784,1.750350,-0.167198,0.894765,-0.446538,1.266214,-0.677548,1.482000,-0.807464,1.691234,-0.929766,0.756172,-0.655424,1.050150,-0.955614,1.238148,-1.147647,1.421018,-1.310649,0.556390,-0.792784,0.717826,-1.131537,0.810023,-1.361420,0.911701,-1.565409
0,0.000000,0.000000,0.289573,0.304644,0.635875,0.494932,0.910185,0.644330,1.105522,0.800907,0.951460,-0.146168,1.328785,-0.172756,1.552801,-0.177912,1.765118,-0.187059,0.895371,-0.445322,1.268835,-0.684921,1.487162,-0.816941,1.699384,-0.941530,0.757223,-0.654898,1.052826,-0.962546,1.241852,-1.160004,1.427815,-1.328562,0.557210,-0.793769,0.718391,-1.137171,0.807376,-1.371993,0.906480,-1.580769
0,0.000000,0.000000,0.284689,0.305481,0.623474,0.498106,0.896057,0.643985,1.093895,0.795908,0.947367,-0.154544,1.325643,-0.182094,1.551060,-0.184884,1.763024,-0.191866,0.889804,-0.456343,1.263740,-0.695639,1.484376,-0.826699,1.696271,-0.950834,0.750544,-0.666581,1.047897,-0.975305,1.240284,-1.172694,1.426390,-1.340561,0.549069,-0.805481,0.712566,-1.149589,0.803598,-1.387931,0.902810,-1.598458
0,0.000000,0.000000,0.285811,0.314182,0.626838,0.511037,0.898993,0.663355,1.088886,0.813783,0.949856,-0.148080,1.326333,-0.168694,1.549897,-0.168021,1.761674,-0.171067,0.892609,-0.450831,1.264982,-0.691729,1.484247,-0.823600,1.698042,-0.948464,0.752324,-0.660727,1.045144,-0.971171,1.234429,-1.170248,1.421356,-1.339458,0.548906,-0.797407,0.707348,-1.144368,0.794590,-1.386312,0.892209,-1.601529
0,0.000000,0.000000,0.282779,0.312804,0.617384,0.501578,0.886972,0.640256,1.083142,0.793913,0.949663,-0.149504,1.326175,-0.180547,1.549116,-0.185202,1.759888,-0.194588,0.893172,-0.449715,1.263558,-0.692185,1.479202,-0.821671,1.685941,-0.945857,0.754105,-0.658318,1.046615,-0.973632,1.233137,-1.173791,1.414120,-1.344965,0.552051,-0.797024,0.711414,-1.145380,0.799673,-1.390057,0.897503,-1.609250
0,0.000000,0.000000,0.283184,0.312344,0.620472,0.501789,0.890770,0.641720,1.086050,0.790646,0.947611,-0.156070,1.325678,-0.184574,1.549514,-0.187279,1.759302,-0.192365,0.888964,-0.457977,1.260043,-0.699473,1.478669,-0.828985,1.690695,-0.950968,0.749065,-0.667512,1.041141,-0.980089,1.230494,-1.180163,1.415971,-1.349089,0.546855,-0.805241,0.708413,-1.149166,0.797346,-1.390015,0.895169,-1.602716
0,0.000000,0.000000,0.281749,0.325629,0.619974,0.536416,0.894288,0.689395,1.097003,0.840145,0.961500,-0.113785,1.346077,-0.130595,1.572859,-0.136357,1.786756,-0.148113,0.905216,-0.424951,1.285953,-0.659031,1.509254,-0.788507,1.727925,-0.912929,0.765698,-0.643372,1.062585,-0.953902,1.253872,-1.149993,1.441652,-1.317941,0.562288,-0.789051,0.725995,-1.135980,0.814963,-1.374988,0.914468,-1.587541
0,0.000000,0.000000,0.273818,0.318967,0.605361,0.515010,0.878927,0.649081,1.082528,0.796763,0.951366,-0.133349,1.330481,-0.162478,1.554901,-0.166599,1.760874,-0.171621,0.898900,-0.438154,1.276135,-0.663192,1.497725,-0.784143,1.705945,-0.896423,0.764288,-0.649953,1.063710,-0.947088,1.256946,-1.140729,1.438892,-1.303031,0.566223,-0.790028,0.731312,-1.126638,0.825410,-1.367126,0.925451,-1.578070
0,0.000000,0.000000,0.272865,0.331480,0.599194,0.548475,0.869439,0.697530,1.072756,0.846390,0.958402,-0.097211,1.343917,-0.103963,1.571073,-0.106956,1.779755,-0.115833,0.909667,-0.415339,1.297156,-0.626937,1.522627,-0.748640,1.733062,-0.862826,0.777156,-0.641035,1.084157,-0.927784,1.279963,-1.114852,1.462424,-1.271841,0.580282,-0.795033,0.747655,-1.132774,0.841975,-1.363035,0.942189,-1.563022
0,0.000000,0.000000,0.263683,0.346147,0.588935,0.569834,0.865021,0.723699,1.069801,0.888956,0.965364,-0.063468,1.349496,-0.065113,1.576781,-0.064392,1.783823,-0.067743,0.922606,-0.385745,1.314648,-0.587382,1.544095,-0.702865,1.754439,-0.810357,0.792631,-0.618059,1.104517,-0.902561,1.300910,-1.089234,1.480367,-1.243846,0.595891,-0.778059,0.770231,-1.115099,0.869160,-1.345085,0.971672,-1.543915
0,0.000000,0.000000,0.257964,0.337328,0.576632,0.558432,0.843570,0.717201,1.042825,0.890188,0.959213,-0.082210,1.346914,-0.088011,1.577791,-0.085528,1.791658,-0.088520,0.916480,-0.400080,1.314176,-0.603072,1.548553,-0.716387,1.765421,-0.823683,0.786139,-0.625408,1.107120,-0.914415,1.312766,-1.104625,1.502967,-1.263226,0.589805,-0.778598,0.775453,-1.117167,0.881310,-1.354192,0.990953,-1.558923
0,0.000000,0.000000,0.259861,0.354636,0.581829,0.579095,0.850603,0.736383,1.050541,0.914920,0.962443,-0.061658,1.345430,-0.049831,1.572292,-0.043645,1.779156,-0.045168,0.923823,-0.382820,1.321933,-0.581022,1.555625,-0.697470,1.770568,-0.809904,0.797598,-0.615083,1.116574,-0.899301,1.319473,-1.081431,1.506277,-1.234944,0.603469,-0.777704,0.783870,-1.116673,0.883794,-1.346616,0.987707,-1.546374
0,0.000000,0.000000,0.257561,0.349824,0.575903,0.572513,0.845054,0.729650,1.045074,0.908336,0.962433,-0.061272,1.347540,-0.051296,1.576160,-0.043420,1.786270,-0.045062,0.924542,-0.381080,1.323727,-0.576105,1.558921,-0.688933,1.775169,-0.798594,0.797634,-0.610567,1.119208,-0.892410,1.324207,-1.077528,1.513999,-1.235110,0.601671,-0.770071,0.787875,-1.104763,0.891666,-1.336317,0.998820,-1.537534
0,0.000000,0.000000,0.257839,0.345136,0.576448,0.570861,0.842094,0.731431,1.038231,0.904159,0.962127,-0.060582,1.340825,-0.041668,1.567285,-0.029567,1.775358,-0.025785,0.925929,-0.377697,1.321092,-0.564893,1.555024,-0.675254,1.772528,-0.784278,0.800732,-0.607127,1.117964,-0.882663,1.320255,-1.064937,1.508469,-1.222043,0.606176,-0.769641,0.790172,-1.102125,0.892143,-1.334935,0.998544,-1.540707
0,0.000000,0.000000,0.254427,0.345047,0.574995,0.571113,0.841789,0.739367,1.033772,0.921507,0.966553,-0.048389,1.349248,-0.029029,1.575956,-0.019347,1.783739,-0.018050,0.930971,-0.365092,1.330586,-0.555553,1.565847,-0.669957,1.783171,-0.781584,0.804710,-0.594931,1.125555,-0.874043,1.328574,-1.057913,1.519752,-1.215625,0.608080,-0.758447,0.792919,-1.092559,0.894968,-1.325143,1.003426,-1.530000
0,0.000000,0.000000,0.255903,0.350477,0.570354,0.578594,0.839031,0.739151,1.036772,0.907573,0.965038,-0.047797,1.345614,-0.029701,1.571921,-0.020790,1.778468,-0.020916,0.929958,-0.367666,1.326341,-0.549295,1.560677,-0.657992,1.777956,-0.765538,0.802864,-0.600501,1.122829,-0.875435,1.325776,-1.059235,1.518159,-1.216541,0.603030,-0.766871,0.791725,-1.096511,0.896686,-1.327085,1.007556,-1.527202
0,0.000000,0.000000,0.255389,0.346870,0.568247,0.574875,0.833297,0.735270,1.027141,0.898967,0.965293,-0.052475,1.347338,-0.038893,1.574002,-0.030049,1.779968,-0.029201,0.928503,-0.371324,1.324107,-0.556791,1.557206,-0.665152,1.772285,-0.772681,0.800268,-0.601948,1.120468,-0.874016,1.323165,-1.056756,1.514346,-1.215007,0.599864,-0.765869,0.788162,-1.093340,0.893800,-1.323851,1.004564,-1.525460
0,0.000000,0.000000,0.257737,0.343681,0.568897,0.565252,0.833667,0.718582,1.027841,0.873250,0.962788,-0.063964,1.341783,-0.050530,1.568111,-0.039617,1.775277,-0.037031,0.926054,-0.377391,1.317153,-0.564949,1.549589,-0.672087,1.764315,-0.780255,0.798137,-0.603343,1.111312,-0.880199,1.309958,-1.063381,1.499209,-1.223851,0.598501,-0.763555,0.784594,-1.088924,0.888654,-1.316285,0.997911,-1.516879
0,0.000000,0.000000,0.259587,0.348297,0.574875,0.569142,0.842145,0.720302,1.037155,0.877771,0.966391,-0.056458,1.346116,-0.051593,1.574582,-0.046271,1.785980,-0.047577,0.928201,-0.372078,1.315885,-0.569176,1.546432,-0.679917,1.760053,-0.787529,0.800197,-0.600756,1.112388,-0.878308,1.313024,-1.061444,1.502438,-1.218441,0.602076,-0.762768,0.785703,-1.086573,0.889769,-1.311349,0.998305,-1.507407
0,0.000000,0.000000,0.262356,0.336870,0.581372,0.555836,0.843258,0.710352,1.031311,0.864090,0.963922,-0.071573,1.340849,-0.076898,1.567801,-0.071552,1.778429,-0.070464,0.923837,-0.382786,1.309438,-0.585159,1.538251,-0.696593,1.749474,-0.803540,0.795250,-0.607609,1.104343,-0.886174,1.303653,-1.069275,1.489137,-1.225669,0.599350,-0.764736,0.780269,-1.088827,0.882964,-1.310736,0.988268,-1.504855
0,0.000000,0.000000,0.269633,0.337818,0.589544,0.559789,0.853175,0.717516,1.040295,0.869652,0.964242,-0.072021,1.336839,-0.064078,1.562859,-0.052419,1.770507,-0.043737,0.924620,-0.380892,1.307006,-0.578071,1.536281,-0.689460,1.748551,-0.797641,0.797068,-0.603421,1.104423,-0.878140,1.302331,-1.057805,1.487665,-1.212498,0.602443,-0.759001,0.782628,-1.083440,0.884975,-1.309196,0.990356,-1.507140
0,0.000000,0.000000,0.268653,0.335188,0.596713,0.565686,0.864921,0.734274,1.054675,0.893579,0.961922,-0.077912,1.342451,-0.074980,1.573110,-0.062234,1.785948,-0.052611,0.923126,-0.384498,1.313465,-0.584830,1.546686,-0.697865,1.764713,-0.808949,0.796174,-0.606298,1.110940,-0.882940,1.316008,-1.064000,1.508075,-1.219437,0.601221,-0.763126,0.784000,-1.087085,0.889393,-1.316095,0.997852,-1.517892
0,0.000000,0.000000,0.267537,0.343098,0.597205,0.574065,0.862899,0.744213,1.046247,0.912381,0.971678,-0.050893,1.346536,-0.040128,1.573499,-0.027459,1.782231,-0.017668,0.933742,-0.357947,1.322140,-0.557789,1.552543,-0.671684,1.768616,-0.781563,0.806894,-0.581559,1.120152,-0.859081,1.322153,-1.038747,1.513123,-1.192641,0.610843,-0.740101,0.791169,-1.066045,0.893844,-1.292959,1.001520,-1.493537
0,0.000000,0.000000,0.262681,0.342254,0.583154,0.583187,0.850355,0.754970,1.042249,0.917734,0.967707,-0.054074,1.354266,-0.049181,1.586565,-0.034616,1.800825,-0.024073,0.930798,-0.365534,1.328736,-0.563356,1.563625,-0.675640,1.782909,-0.786357,0.803849,-0.590452,1.125167,-0.863517,1.330140,-1.043580,1.522949,-1.198338,0.608005,-0.750370,0.796103,-1.072741,0.903339,-1.305574,1.014297,-1.509928
0,0.000000,0.000000,0.259952,0.344580,0.576298,0.588541,0.837734,0.761276,1.022986,0.923982,0.970617,-0.034160,1.355246,-0.009340,1.586839,0.009986,1.799179,0.022272,0.936578,-0.350458,1.334812,-0.537905,1.571045,-0.644547,1.791398,-0.749151,0.812198,-0.581164,1.135190,-0.847294,1.341878,-1.020884,1.536522,-1.170462,0.616650,-0.747757,0.810195,-1.070785,0.922623,-1.299164,1.038181,-1.498081
0,0.000000,0.000000,0.252855,0.348114,0.570069,0.599986,0.835533,0.779949,1.020640,0.944883,0.970557,-0.019638,1.357373,0.007839,1.589063,0.029033,1.801011,0.042271,0.941402,-0.337288,1.344326,-0.518146,1.581378,-0.623590,1.802449,-0.729557,0.821555,-0.571225,1.148224,-0.833522,1.353975,-1.006445,1.546299,-1.155308,0.630482,-0.742114,0.824656,-1.070611,0.934571,-1.304679,1.048536,-1.508469
0,0.000000,0.000000,0.254361,0.348802,0.568285,0.604372,0.830317,0.787655,1.011300,0.949888,0.968876,-0.018434,1.352009,0.020539,1.581736,0.046171,1.790008,0.061788,0.941614,-0.336695,1.343916,-0.505682,1.580902,-0.607525,1.800330,-0.710689,0.822171,-0.570691,1.148518,-0.824409,1.354132,-0.993147,1.545393,-1.138679,0.630109,-0.742001,0.828493,-1.062319,0.942768,-1.290779,1.059078,-1.489060
0,0.000000,0.000000,0.250176,0.353698,0.565183,0.611160,0.827252,0.800076,1.009220,0.971885,0.972496,-0.000868,1.350187,0.044621,1.575056,0.069014,1.774734,0.083523,0.947998,-0.318278,1.349799,-0.479125,1.585099,-0.581517,1.799494,-0.683800,0.829670,-0.554473,1.154783,-0.802760,1.358609,-0.968515,1.547195,-1.110456,0.637260,-0.729649,0.830582,-1.048315,0.943986,-1.272150,1.061858,-1.465715
0,0.000000,0.000000,0.243799,0.351803,0.552868,0.608969,0.809984,0.798835,0.983388,0.964339,0.974382,0.013948,1.349629,0.058802,1.574217,0.081696,1.776739,0.094843,0.953063,-0.302771,1.350371,-0.460815,1.584301,-0.557157,1.801051,-0.651488,0.837508,-0.540865,1.157922,-0.791575,1.359104,-0.958195,1.548423,-1.097577,0.647261,-0.719031,0.839392,-1.035629,0.951308,-1.258285,1.069498,-1.448992
0,0.000000,0.000000,0.242065,0.353181,0.556667,0.613492,0.817707,0.809324,0.989779,0.986310,0.974528,0.021677,1.349318,0.072673,1.573123,0.099798,1.774244,0.117754,0.955890,-0.293725,1.355231,-0.442651,1.590224,-0.536617,1.807513,-0.629544,0.842084,-0.530873,1.163539,-0.774446,1.366390,-0.942074,1.557646,-1.083469,0.654534,-0.708574,0.850153,-1.019050,0.963511,-1.239364,1.083339,-1.429293
0,0.000000,0.000000,0.238772,0.350691,0.562606,0.615400,0.831329,0.821961,1.011025,1.021386,0.972650,0.016599,1.346505,0.067499,1.569607,0.096365,1.770066,0.118052,0.953916,-0.300073,1.355586,-0.444143,1.593453,-0.536372,1.812888,-0.626507,0.839024,-0.535848,1.164453,-0.772224,1.373953,-0.936863,1.567880,-1.074830,0.651721,-0.711175,0.846462,-1.017799,0.961862,-1.235370,1.082899,-1.424518
0,0.000000,0.000000,0.240026,0.355283,0.567688,0.626823,0.840654,0.839133,1.022949,1.044283,0.974814,0.026797,1.352524,0.081506,1.575850,0.111354,1.775041,0.132633,0.956362,-0.292184,1.360490,-0.430321,1.597822,-0.523120,1.816968,-0.615924,0.842685,-0.528328,1.167319,-0.760669,1.371928,-0.922875,1.562262,-1.059750,0.657059,-0.703584,0.852977,-1.008618,0.967902,-1.224483,1.088980,-1.412004
